342;219;174;1;land;false;plains;3
343;151;209;1;land;false;plains;3
344;215;196;1;land;false;urban;3
345;178;203;1;land;false;urban;3
346;165;215;1;land;false;urban;3
347;152;243;1;land;false;urban;3
348;180;170;1;land;false;mountain;3
349;188;244;1;land;false;plains;3
350;173;247;1;land;false;plains;3
351;194;173;1;land;false;plains;3
352;178;218;1;land;false;plains;3
353;204;238;1;land;false;urban;3
354;223;201;1;land;false;urban;3
355;162;199;1;land;false;plains;3
356;225;199;1;land;false;plains;3
357;160;185;1;land;false;plains;3
358;172;187;1;land;false;mountain;3
359;230;62;1;land;false;urban;3
360;249;112;1;land;true;urban;3
361;247;94;1;land;false;plains;3
362;196;97;1;land;true;plains;3
363;212;120;1;land;false;plains;3
364;236;74;1;land;false;urban;3
365;253;45;1;land;true;plains;3
366;237;50;1;land;true;urban;3
367;248;103;1;land;false;urban;3
368;253;49;1;land;false;urban;3
369;72;247;1;land;false;plains;3
370;112;217;1;land;false;plains;3
371;39;220;1;land;false;urban;3
372;34;238;1;land;false;desert;3
373;56;254;1;land;false;urban;3
374;84;214;1;land;false;urban;3
375;112;213;1;land;false;plains;3
376;74;216;1;land;false;plains;3
377;99;230;1;land;false;plains;3
378;99;247;1;land;false;urban;3
379;64;215;1;land;false;plains;3
380;57;220;1;land;false;plains;3
381;47;211;1;land;false;urban;3
382;111;217;1;land;false;plains;3
383;41;249;1;land;false;plains;3
384;81;212;1;land;false;desert;3
385;80;217;1;land;false;urban;3
386;48;239;1;land;false;plains;3
387;94;244;1;land;false;plains;3
388;200;108;1;land;false;plains;3
389;251;116;1;land;false;plains;3
390;231;115;1;land;false;urban;3
391;248;71;1;land;false;plains;3
392;204;42;1;land;false;plains;3
393;239;62;1;land;false;urban;3
394;253;84;1;land;false;plains;3
395;224;57;1;land;false;plains;3
396;226;48;1;land;false;urban;3
397;241;74;1;land;false;plains;3
398;232;60;1;land;false;plains;3
399;208;69;1;land;false;plains;3
400;207;66;1;land;false;plains;3
401;209;116;1;land;false;plains;3
402;223;67;1;land;false;plains;3
403;214;231;1;land;false;plains;3
404;229;183;1;land;false;plains;3
405;157;227;1;land;false;plains;3
406;171;173;1;land;false;plains;3
407;232;185;1;land;false;plains;3
408;158;199;1;land;false;plains;3
409;174;187;1;land;false;plains;3
410;164;192;1;land;false;plains;3
411;196;168;1;land;false;plains;3
412;184;177;1;land;false;plains;3
413;172;214;1;land;false;plains;3
414;197;202;1;land;false;plains;3
415;198;199;1;land;false;plains;3
416;193;178;1;land;false;plains;3
417;230;227;1;land;false;plains;3
418;173;202;1;land;false;plains;3
419;205;192;1;land;false;plains;3
420;227;240;1;land;false;plains;3
421;211;176;1;land;false;plains;3
422;213;227;1;land;false;urban;3
423;162;169;1;land;false;plains;3
424;177;206;1;land;false;plains;3
425;174;198;1;land;false;plains;3
426;163;210;1;land;false;plains;3
427;221;228;1;land;false;plains;3
428;216;236;1;land;false;plains;3
429;178;206;1;land;false;plains;3
430;192;215;1;land;false;plains;3
431;171;205;1;land;false;plains;3
432;207;220;1;land;false;plains;3
433;158;218;1;land;false;plains;3
434;233;223;1;land;false;plains;3
435;211;241;1;land;false;plains;3
436;194;188;1;land;false;urban;3
437;178;185;1;land;false;plains;3
438;229;166;1;land;false;plains;3
439;221;136;1;land;false;plains;3
440;197;167;1;land;false;plains;3
441;226;136;1;land;false;plains;3
442;194;123;1;land;false;plains;3
443;237;107;1;land;false;plains;3
444;217;192;1;land;false;plains;3
445;247;218;1;land;false;plains;3
446;252;156;1;land;false;plains;3
447;225;179;1;land;false;plains;3
448;217;178;1;land;false;plains;3
449;225;151;1;land;false;plains;3
450;222;152;1;land;false;plains;3
451;208;213;1;land;false;plains;3
452;231;217;1;land;false;plains;3
453;239;215;1;land;false;plains;3
454;228;202;1;land;false;plains;3
455;208;218;1;land;false;plains;3
456;237;206;1;land;false;plains;3
457;211;216;1;land;false;plains;3
458;242;214;1;land;false;plains;3
459;244;217;1;land;false;plains;3
460;242;218;1;land;false;plains;3
461;252;177;1;land;false;plains;3
462;205;182;1;land;false;plains;3
463;111;228;1;land;false;urban;3
464;87;166;1;land;false;plains;3
465;77;223;1;land;false;plains;3
466;107;190;1;land;false;plains;3
467;92;167;1;land;false;urban;3
468;94;179;1;land;false;plains;3
469;76;228;1;land;false;urban;3
470;76;195;1;land;false;plains;3
471;71;169;1;land;false;urban;3
472;61;219;1;land;false;plains;3
473;92;154;1;land;false;urban;3
474;110;188;1;land;false;plains;3
475;77;176;1;land;false;plains;3
476;126;156;1;land;false;plains;3
477;59;198;1;land;false;urban;3
478;94;155;1;land;false;urban;3
479;118;172;1;land;false;plains;3
480;67;161;1;land;false;plains;3
481;74;227;1;land;false;urban;3
482;188;147;1;land;false;plains;3
483;208;119;1;land;false;plains;3
484;222;135;1;land;false;plains;3
485;207;139;1;land;false;plains;3
486;198;144;1;land;false;plains;3
487;155;140;1;land;false;plains;3
488;214;123;1;land;false;urban;3
489;185;143;1;land;false;plains;3
490;39;14;1;land;false;urban;3
491;94;44;1;land;false;plains;3
492;76;31;1;land;false;urban;3
493;92;45;1;land;false;plains;3
494;77;37;1;land;true;plains;3
495;88;54;1;land;false;plains;3
496;27;24;1;land;false;plains;3
497;75;59;1;land;false;plains;3
498;32;21;1;land;true;plains;3
499;74;33;1;land;true;plains;3
500;29;39;1;land;false;plains;3
501;41;80;1;land;false;plains;3
502;83;14;1;land;false;plains;3
503;74;34;1;land;false;plains;3
504;25;3;1;land;false;plains;3
505;75;26;1;land;false;plains;3
506;95;29;1;land;false;plains;3
507;79;35;1;land;false;plains;3
508;37;22;1;land;false;plains;3
509;16;198;1;land;false;plains;3
510;48;228;1;land;false;plains;3
511;51;191;1;land;false;plains;3
512;12;205;1;land;false;plains;3
513;0;171;1;land;false;plains;3
514;33;224;1;land;false;plains;3
515;12;228;1;land;false;plains;3
516;9;189;1;land;false;urban;3
517;57;201;1;land;false;plains;3
518;9;201;1;land;false;plains;3
519;23;168;1;land;false;plains;3
520;48;200;1;land;false;plains;3
521;57;197;1;land;false;plains;3
522;23;208;1;land;false;urban;3
523;47;162;1;land;false;plains;3
524;29;191;1;land;false;plains;3
525;48;164;1;land;false;plains;3
526;51;189;1;land;false;plains;3
527;56;208;1;land;false;plains;3
528;20;187;1;land;false;plains;3
529;44;177;1;land;false;plains;3
530;31;197;1;land;false;urban;3
531;45;212;1;land;false;plains;3
532;36;188;1;land;false;urban;3
533;40;194;1;land;false;plains;3
534;4;207;1;land;false;plains;3
535;5;160;1;land;false;plains;3
536;31;233;1;land;false;plains;3
537;38;204;1;land;false;plains;3
538;44;226;1;land;false;plains;3
539;13;164;1;land;false;urban;3
540;46;215;1;land;false;plains;3
541;43;163;1;land;false;plains;3
542;18;158;1;land;false;plains;3
543;33;217;1;land;false;plains;3
544;30;186;1;land;false;plains;3
545;6;181;1;land;false;plains;3
546;18;215;1;land;false;urban;3
547;6;213;1;land;false;plains;3
548;36;171;1;land;false;plains;3
549;220;64;1;land;false;plains;3
550;249;29;1;land;false;plains;3
551;249;79;1;land;false;plains;3
552;162;41;1;land;false;jungle;3
553;211;81;1;land;true;jungle;3
554;231;31;1;land;true;jungle;3
555;210;30;1;land;true;jungle;3
556;202;65;1;land;false;jungle;3
557;193;54;1;land;false;jungle;3
558;166;41;1;land;true;jungle;3
559;214;34;1;land;true;jungle;3
560;186;201;1;land;false;plains;3
561;186;166;1;land;false;plains;3
562;190;204;1;land;false;plains;3
563;250;156;1;land;false;plains;3
564;243;143;1;land;false;plains;3
565;218;182;1;land;false;plains;3
566;247;165;1;land;false;plains;3
567;198;139;1;land;false;plains;3
568;245;211;1;land;false;plains;3
569;190;206;1;land;false;plains;3
570;219;163;1;land;false;plains;3
571;202;184;1;land;false;plains;3
572;243;172;1;land;false;plains;3
573;192;188;1;land;false;plains;3
574;195;196;1;land;false;plains;3
575;184;175;1;land;false;plains;3
576;209;185;1;land;false;plains;3
577;83;220;1;land;false;plains;3
578;71;251;1;land;false;plains;3
579;92;244;1;land;false;plains;3
580;117;230;1;land;false;plains;3
581;119;244;1;land;false;plains;3
582;51;234;1;land;false;plains;3
583;104;232;1;land;false;plains;3
584;102;229;1;land;false;plains;3
585;7;139;1;land;true;plains;3
586;22;200;1;land;false;plains;3
587;80;192;1;land;false;plains;3
588;60;176;1;land;false;plains;3
589;35;178;1;land;false;plains;3
590;29;136;1;land;false;plains;3
591;76;210;1;land;true;plains;3
592;54;136;1;land;true;urban;3
593;54;175;1;land;false;plains;3
594;35;159;1;land;false;plains;3
595;5;150;1;land;false;plains;3
596;22;138;1;land;false;plains;3
597;82;146;1;land;false;plains;3
598;108;15;1;land;false;hills;3
599;77;44;1;land;false;desert;3
600;104;11;1;land;false;hills;3
601;95;15;1;land;false;desert;3
602;109;23;1;land;false;desert;3
603;60;22;1;land;false;desert;3
604;45;44;1;land;false;mountain;3
605;76;45;1;land;false;desert;3
606;118;49;1;land;false;desert;3
607;60;0;1;land;false;desert;3
608;73;1;1;land;false;desert;3
609;95;35;1;land;false;desert;3
610;62;14;1;land;false;desert;3
611;68;48;1;land;false;hills;3
612;87;1;1;land;false;desert;3
613;40;26;1;land;false;desert;3
614;61;28;1;land;false;desert;3
615;86;26;1;land;false;desert;3
616;118;24;1;land;false;desert;3
617;96;25;1;land;false;desert;3
618;105;34;1;land;false;hills;3
619;81;49;1;land;false;desert;3
620;112;29;1;land;false;desert;3
621;109;46;1;land;false;desert;3
622;73;42;1;land;false;desert;3
623;65;16;1;land;false;desert;3
624;109;25;1;land;false;desert;3
625;106;15;1;land;false;desert;3
626;42;16;1;land;false;desert;3
627;66;20;1;land;false;hills;3
628;52;44;1;land;false;desert;3
629;51;20;1;land;false;desert;3
630;53;45;1;land;false;hills;3
631;112;5;1;land;false;hills;3
632;49;15;1;land;false;desert;3
633;114;41;1;land;false;desert;3
634;87;16;1;land;false;hills;3
635;48;46;1;land;false;desert;3
636;116;35;1;land;false;desert;3
637;92;9;1;land;false;desert;3
638;75;11;1;land;false;desert;3
639;64;15;1;land;false;desert;3
640;118;10;1;land;false;desert;3
641;50;24;1;land;false;desert;3
642;77;34;1;land;false;desert;3
643;79;43;1;land;false;desert;3
644;40;22;1;land;false;desert;3
645;87;240;1;land;false;plains;3
646;102;194;1;land;false;urban;3
647;62;194;1;land;true;urban;3
648;69;252;1;land;false;plains;3
649;82;208;1;land;true;plains;3
650;127;227;1;land;true;plains;3
651;110;184;1;land;false;urban;3
652;95;246;1;land;true;plains;3
653;21;206;1;land;false;urban;3
654;29;186;1;land;false;plains;3
655;44;205;1;land;false;plains;3
656;45;219;1;land;false;urban;3
657;36;214;1;land;false;plains;3
658;17;194;1;land;false;plains;3
659;16;192;1;land;false;plains;3
660;12;206;1;land;false;plains;3
661;0;178;1;land;false;plains;3
662;5;155;1;land;false;plains;3
663;12;209;1;land;false;plains;3
664;37;199;1;land;false;plains;3
665;46;152;1;land;false;plains;3
666;11;224;1;land;false;plains;3
667;22;151;1;land;false;urban;3
668;37;195;1;land;false;plains;3
669;23;154;1;land;false;plains;3
670;4;177;1;land;false;urban;3
671;225;148;1;land;false;plains;3
672;170;149;1;land;false;plains;3
673;191;183;1;land;false;plains;3
674;224;151;1;land;false;urban;3
675;191;138;1;land;false;plains;3
676;187;148;1;land;false;urban;3
677;147;153;1;land;false;plains;3
678;225;189;1;land;false;urban;3
679;178;124;1;land;false;plains;3
680;153;128;1;land;false;plains;3
681;225;123;1;land;false;plains;3
682;185;130;1;land;false;plains;3
683;213;160;1;land;false;plains;3
684;222;142;1;land;false;urban;3
685;226;142;1;land;false;urban;3
686;24;77;1;land;false;plains;3
687;22;65;1;land;false;plains;3
688;38;52;1;land;false;urban;3
689;26;65;1;land;false;plains;3
690;27;68;1;land;false;urban;3
691;5;88;1;land;false;plains;3
692;4;15;1;land;false;plains;3
693;57;77;1;land;false;plains;3
694;42;62;1;land;false;plains;3
695;31;84;1;land;false;plains;3
696;10;112;1;land;false;urban;3
697;63;104;1;land;false;plains;3
698;38;139;1;land;false;plains;3
699;56;165;1;land;false;urban;3
700;4;134;1;land;false;plains;3
701;47;147;1;land;false;plains;3
702;57;103;1;land;false;plains;3
703;60;162;1;land;false;plains;3
704;9;111;1;land;false;plains;3
705;33;177;1;land;false;urban;3
706;40;101;1;land;false;plains;3
707;53;136;1;land;false;plains;3
708;123;109;1;land;false;urban;3
709;148;96;1;land;false;plains;3
710;77;129;1;land;false;plains;3
711;106;87;1;land;false;plains;3
712;116;92;1;land;false;plains;3
713;83;102;1;land;false;urban;3
714;126;131;1;land;false;plains;3
715;84;129;1;land;false;urban;3
716;146;80;1;land;false;urban;3
717;150;78;1;land;false;plains;3
718;95;83;1;land;false;plains;3
719;142;74;1;land;false;plains;3
720;74;147;1;land;false;urban;3
721;40;203;1;land;false;plains;3
722;76;192;1;land;false;plains;3
723;11;218;1;land;false;urban;3
724;52;205;1;land;true;plains;3
725;6;215;1;land;true;plains;3
726;20;235;1;land;false;urban;3
727;38;218;1;land;true;plains;3
728;24;194;1;land;false;urban;3
729;29;163;1;land;false;plains;3
730;233;77;1;land;false;plains;3
731;195;15;1;land;false;plains;3
732;166;63;1;land;false;plains;3
733;225;25;1;land;false;plains;3
734;172;35;1;land;false;plains;3
735;183;70;1;land;false;plains;3
736;186;55;1;land;false;plains;3
737;225;34;1;land;false;plains;3
738;201;82;1;land;false;plains;3
739;195;71;1;land;false;plains;3
740;237;82;1;land;false;plains;3
741;231;38;1;land;false;plains;3
742;216;68;1;land;false;plains;3
743;206;88;1;land;false;plains;3
744;200;26;1;land;false;plains;3
745;218;216;1;land;false;urban;3
746;224;224;1;land;false;urban;3
747;220;236;1;land;false;urban;3
748;238;251;1;land;false;plains;3
749;222;243;1;land;false;plains;3
750;195;193;1;land;false;plains;3
751;252;210;1;land;false;plains;3
752;198;249;1;land;false;plains;3
753;229;196;1;land;false;plains;3
754;236;231;1;land;false;plains;3
755;204;244;1;land;false;plains;3
756;226;221;1;land;false;urban;3
757;239;197;1;land;false;urban;3
758;249;244;1;land;false;plains;3
759;254;242;1;land;false;urban;3
760;236;211;1;land;false;plains;3
761;202;233;1;land;false;urban;3
762;113;96;1;land;false;urban;3
763;154;120;1;land;false;urban;3
764;91;150;1;land;false;plains;3
765;113;167;1;land;false;plains;3
766;143;132;1;land;false;plains;3
767;132;160;1;land;false;plains;3
768;149;95;1;land;false;plains;3
769;161;166;1;land;false;urban;3
770;93;166;1;land;false;plains;3
771;131;164;1;land;false;urban;3
772;128;165;1;land;false;urban;3
773;112;122;1;land;false;plains;3
774;137;146;1;land;false;urban;3
775;131;150;1;land;false;plains;3
776;158;163;1;land;false;plains;3
777;96;161;1;land;false;urban;3
778;146;170;1;land;false;plains;3
779;101;106;1;land;false;plains;3
780;102;110;1;land;false;plains;3
781;152;150;1;land;false;urban;3
782;103;156;1;land;false;plains;3
783;156;118;1;land;false;urban;3
784;34;64;1;land;false;urban;3
785;12;79;1;land;false;plains;3
786;23;61;1;land;false;urban;3
787;22;96;1;land;false;plains;3
788;33;68;1;land;false;plains;3
789;26;52;1;land;false;plains;3
790;21;97;1;land;false;plains;3
791;5;102;1;land;false;urban;3
792;26;120;1;land;false;plains;3
793;42;54;1;land;false;plains;3
794;29;70;1;land;false;urban;3
795;47;70;1;land;false;plains;3
796;39;111;1;land;false;plains;3
797;37;120;1;land;false;plains;3
798;59;121;1;land;false;urban;3
799;38;123;1;land;false;plains;3
800;60;71;1;land;false;plains;3
801;28;114;1;land;false;plains;3
802;27;107;1;land;false;urban;3
803;11;94;1;land;false;plains;3
804;54;133;1;land;false;plains;3
805;41;72;1;land;false;plains;3
806;46;65;1;land;false;plains;3
807;18;101;1;land;false;plains;3
808;28;86;1;land;false;plains;3
809;137;5;1;land;true;plains;3
810;199;60;1;land;true;plains;3
811;212;156;1;land;false;plains;3
812;227;152;1;land;false;urban;3
813;214;189;1;land;false;urban;3
814;249;136;1;land;false;plains;3
815;219;147;1;land;false;plains;3
816;239;157;1;land;false;plains;3
817;212;201;1;land;false;urban;3
818;244;134;1;land;false;plains;3
